geo_id,dist_to_nearest_ballot_box_km
1500000US530050108103,2.4725774293523863
1500000US530050108111,1.643539707441529
1500000US530050108112,3.3671371258308347
1500000US530050108141,6.363793672374965
1500000US530050108151,4.812711395024754
1500000US530050108152,3.763980793019631
1500000US530050108153,3.648275647772605
1500000US530050108154,3.0579946642619524
1500000US530050108161,2.914927879100768
1500000US530050108162,3.558858802209708
1500000US530050108163,2.321880470707385
1500000US530050108171,1.2110773797559784
1500000US530050108172,0.6014452844493965
1500000US530050108173,1.5832912831064954
1500000US530050108181,3.3320125662897597
1500000US530050108182,4.184047161241269
1500000US530050108191,0.9330273827707168
1500000US530050108192,0.7604773303611313
1500000US530050108201,1.8687824531918935
1500000US530050108202,2.0037217941668155
1500000US530050108203,0.24094641548178286
1500000US530050109011,0.8313864284078698
1500000US530050109012,0.7213269153153731
1500000US530050109013,0.5850466733146765
1500000US530050109014,1.196835274309527
1500000US530050109015,0.9980991620101609
1500000US530050109021,2.3202534662300427
1500000US530050109022,1.6909166324966989
1500000US530050109023,1.4250224713157227
1500000US530050110011,2.9245870271956704
1500000US530050110012,1.5680437293505904
1500000US530050110013,1.8001035506486665
1500000US530050110014,2.5728973970996267
1500000US530050110015,2.3795609726682025
1500000US530050110021,2.286789920867923
1500000US530050110022,2.848102432298116
1500000US530050110023,2.8751995581868006
1500000US530050110024,3.3571449134307416
1500000US530050111001,2.4696276412416935
1500000US530050111002,2.5305443663301834
1500000US530050111003,2.8649264741271114
1500000US530050111004,1.786990622986748
1500000US530050111005,2.0719837171491178
1500000US530050111006,2.6863127677123244
1500000US530050112011,1.2645821203140566
1500000US530050112012,1.728788633103975
1500000US530050112013,1.6849372688784259
1500000US530050112014,1.0764601376996528
1500000US530050112021,0.9815152657653013
1500000US530050112022,0.370381547633411
1500000US530050113001,1.2664447699040966
1500000US530050113002,0.36546250227747146
1500000US530050113003,0.7806325705164441
1500000US530050113004,1.4768401727576148
1500000US530050114011,1.4134257811417348
1500000US530050114012,1.082639894056698
1500000US530050114013,1.291378366607253
1500000US530050114021,2.0960348664826918
1500000US530050114022,1.8578273160607035
1500000US530050114023,2.204499006417341
1500000US530050114024,2.8210930835050703
1500000US530050114025,3.2380367110783568
1500000US530050115011,6.991523537550001
1500000US530050115012,4.446714479118715
1500000US530050115013,3.4209936427363337
1500000US530050115014,5.184300347928267
1500000US530050115015,3.391172331409056
1500000US530050115041,6.330867172651808
1500000US530050115042,4.085897185215959
1500000US530050115051,3.8602980168021164
1500000US530050115052,3.781195748000354
1500000US530050115053,4.618284645354135
1500000US530050115061,5.033227464285839
1500000US530050115062,3.804437327977453
1500000US530050115063,3.9736142255742704
1500000US530050116001,31.586528284279705
1500000US530050117011,1.3120598173270557
1500000US530050117021,0.16262533616477004
1500000US530050117022,1.6317762579875066
1500000US530050117023,1.2143185488107338
1500000US530050117024,0.6679743124298534
1500000US530050118011,4.635666457155587
1500000US530050118012,7.406669366613181
1500000US530050118013,11.018740022374551
1500000US530050118021,11.326899093732738
1500000US530050118022,5.4447526868566705
1500000US530050118023,5.590561900818704
1500000US530050119001,1.4405269483799263
1500000US530050119002,0.5739965666460966
1500000US530050119003,1.129908813836284
1500000US530050119004,5.4047275800411105
1500000US530050120001,17.931261936265056
1500000US530079601001,1.2143103257076804
1500000US530079601002,20.635921224182947
1500000US530079602011,1.4206327741725957
1500000US530079602012,2.9356901839579264
1500000US530079602013,0.2858920915198024
1500000US530079602014,0.9414897814305494
1500000US530079602021,14.37546405516719
1500000US530079602022,10.56512209578981
1500000US530079602031,25.363022284025725
1500000US530079603011,14.75272937817419
1500000US530079603012,2.906620774046217
1500000US530079603013,3.213382143667723
1500000US530079603021,0.8114796572376728
1500000US530079603022,1.065422341168657
1500000US530079603023,6.967191916430943
1500000US530079603031,3.164287316542883
1500000US530079603032,0.6304641447982151
1500000US530079604001,9.207183541272983
1500000US530079604002,12.062216541657753
1500000US530079604003,11.538218143453271
1500000US530079604004,14.33013189294257
1500000US530079605011,4.530059968658913
1500000US530079605012,6.7416823332171125
1500000US530079605013,3.5449315951784928
1500000US530079605021,4.400246158766812
1500000US530079605022,8.1027569318484
1500000US530079605023,4.999640199401688
1500000US530079606001,0.17673129170320082
1500000US530079606002,1.0440679042144436
1500000US530079606003,1.1657692623480687
1500000US530079607001,5.325285712852555
1500000US530079607002,6.147571392749143
1500000US530079607003,7.924187821057251
1500000US530079608011,3.674148390437385
1500000US530079608012,4.053249844613701
1500000US530079608031,2.0987444107338113
1500000US530079608032,1.2648535572785808
1500000US530079608041,2.510465928265094
1500000US530079608042,3.202512145444329
1500000US530079610011,0.5052441284760987
1500000US530079610012,0.3068972554619835
1500000US530079610013,0.8442355141299325
1500000US530079610021,0.4712074624390059
1500000US530079610022,0.6673028468282542
1500000US530079610023,0.6877418546818704
1500000US530079610024,0.2862967899364881
1500000US530079611011,1.3098616507107737
1500000US530079611012,1.4682872588481795
1500000US530079611013,0.9587748735353797
1500000US530079611021,1.4535113988952277
1500000US530079611022,2.38311906957533
1500000US530079611023,2.2825309583798803
1500000US530079611024,2.553735175751039
1500000US530079612001,5.176839499835175
1500000US530079612002,7.595381172464407
1500000US530079612003,7.427572801623156
1500000US530079613011,2.4421102133036308
1500000US530079613031,1.658318621100843
1500000US530079613032,1.7874927395087608
1500000US530079613033,1.742399033577481
1500000US530079613041,1.1824956771413284
1500000US530079613042,3.0638072776680247
1500000US530079613043,1.9933066182852883
1500000US530090003001,1.0491291204571584
1500000US530090003002,1.1597236588220448
1500000US530090003003,1.535055348051013
1500000US530090003004,2.191862215797757
1500000US530090006001,23.686233279980012
1500000US530090006002,20.021937268970138
1500000US530090006003,13.695585979882832
1500000US530090007001,3.1705183968034905
1500000US530090007002,3.5403928821536073
1500000US530090007003,4.464872748590076
1500000US530090008001,2.683201337842587
1500000US530090008002,2.2513457916607624
1500000US530090008003,2.0691690817428445
1500000US530090009001,0.3967451910935588
1500000US530090009002,1.2900495055720773
1500000US530090009003,0.9372555496818665
1500000US530090010001,0.5298648940625089
1500000US530090010002,0.6224855862673387
1500000US530090011001,1.5616522902012862
1500000US530090011002,1.2622326353546574
1500000US530090011003,2.547248226681347
1500000US530090012001,1.4540424344730165
1500000US530090012002,2.19520243403668
1500000US530090012003,2.602240240058852
1500000US530090013001,6.1146806592659155
1500000US530090013002,4.569469877024382
1500000US530090013003,3.661289960757932
1500000US530090014001,9.245922081140895
1500000US530090014002,9.932723735353397
1500000US530090014003,6.15854528782161
1500000US530090015001,5.069095939582122
1500000US530090015002,8.02781973526766
1500000US530090016001,4.400864335215554
1500000US530090016002,6.542949986558867
1500000US530090016003,6.857845355363977
1500000US530090017011,0.8173320081889398
1500000US530090017012,2.2717571919109933
1500000US530090017021,4.722058000893882
1500000US530090017022,6.927235306508522
1500000US530090018001,1.445351376335089
1500000US530090018002,2.8611390281992177
1500000US530090018003,5.647077603267453
1500000US530090019011,3.011848858778924
1500000US530090019012,2.1932867263737807
1500000US530090019013,5.107507712537705
1500000US530090019021,4.137671206012467
1500000US530090019022,3.9255935954500347
1500000US530090020011,0.8436331419765849
1500000US530090020012,1.3561123156589407
1500000US530090020013,1.8646237245342663
1500000US530090020021,1.3030629756686984
1500000US530090020022,3.2509285893717
1500000US530090021001,1.9780475139299762
1500000US530090021002,0.49035428325985647
1500000US530090021003,0.5518296883985497
1500000US530090023011,12.64138502185997
1500000US530090023012,10.504413844358279
1500000US530090023021,3.73952277784057
1500000US530090023022,2.538205893031398
1500000US530090023023,7.845769848820335
1500000US530090024001,13.243829080166426
1500000US530090024002,14.937427021273237
1500000US530090024003,4.329266910471878
1500000US530099400001,0.45738752757519907
1500000US530099400002,2.4932302885161035
1500000US530099901000,25.356664193131344
1500000US530110401011,3.443593206654204
1500000US530110401012,1.0019646479372333
1500000US530110401013,2.920428704327329
1500000US530110401014,3.3506350052899943
1500000US530110401021,6.171038557317749
1500000US530110401022,4.4263147019386775
1500000US530110401023,0.6679031087675975
1500000US530110402011,5.592334762727537
1500000US530110402012,3.4603528471632274
1500000US530110402013,1.3272439971111614
1500000US530110402014,0.938323297878658
1500000US530110402021,9.467836175671932
1500000US530110402022,6.10343296845736
1500000US530110402031,8.147803903238549
1500000US530110402032,5.363749444906542
1500000US530110402033,3.8852201289636024
1500000US530110403011,3.2637620237154947
1500000US530110403012,2.623053488857552
1500000US530110403031,1.9480894615560673
1500000US530110403032,1.9577588346725532
1500000US530110403033,2.146942561992807
1500000US530110403041,1.617986095185221
1500000US530110403051,3.9590857800368724
1500000US530110403052,3.7879106269091993
1500000US530110404031,4.4419327561794155
1500000US530110404032,3.803695553291765
1500000US530110404071,0.6790995860344516
1500000US530110404072,0.5673308783150497
1500000US530110404073,1.0946675356274
1500000US530110404074,1.564713659280806
1500000US530110404081,2.7301771054827504
1500000US530110404082,2.9213300903347705
1500000US530110404083,3.1754296494864973
1500000US530110404091,1.0313983885806535
1500000US530110404092,2.284687040086392
1500000US530110404111,0.705649855722908
1500000US530110404112,1.5193878579592204
1500000US530110404121,0.8037170291802609
1500000US530110404122,1.5599686240953266
1500000US530110404131,2.4279058546198327
1500000US530110404132,1.2390962238641712
1500000US530110404141,3.796579843239413
1500000US530110404142,1.4305983533950468
1500000US530110404143,1.972805094460109
1500000US530110404144,2.248537171158263
1500000US530110404151,1.1985784743966272
1500000US530110404152,1.4290770040119705
1500000US530110404161,4.287492522032364
1500000US530110404162,2.1374888544474793
1500000US530110404163,2.597143385918511
1500000US530110405041,7.646177444545725
1500000US530110405042,7.3727872009669255
1500000US530110405043,5.627847018738893
1500000US530110405051,5.049443476428079
1500000US530110405052,2.975304557802823
1500000US530110405053,1.1739656140174437
1500000US530110405071,3.0550039022214817
1500000US530110405072,2.2879687734114724
1500000US530110405091,0.8331433877186681
1500000US530110405092,0.2026495397484449
1500000US530110405101,5.719647613255183
1500000US530110405102,4.652104153592591
1500000US530110405103,4.036934374365731
1500000US530110405104,1.7285010647820005
1500000US530110405111,9.249587037285067
1500000US530110405112,7.395433065700956
1500000US530110405121,3.014451114004497
1500000US530110405131,1.0624210510786152
1500000US530110405132,2.442523959653019
1500000US530110406031,4.025353196158222
1500000US530110406032,3.827737239599995
1500000US530110406033,7.339625391951921
1500000US530110406034,4.1640074712909225
1500000US530110406041,0.7266831716110561
1500000US530110406042,0.6305651605920545
1500000US530110406043,4.147985161419528
1500000US530110406051,2.5544857607097144
1500000US530110406052,2.011445846174125
1500000US530110406053,2.0744152839986123
1500000US530110406054,0.9554563583785236
1500000US530110406081,1.936284393848285
1500000US530110406082,2.6701735263656605
1500000US530110406083,0.45772319123712685
1500000US530110406091,3.1733292201719143
1500000US530110406092,3.25831989908095
1500000US530110406101,1.6144924676059877
1500000US530110406102,2.4129184368993886
1500000US530110407031,1.0573637757517018
1500000US530110407032,0.3752776572826067
1500000US530110407033,1.4655167084596958
1500000US530110407034,1.343336883767294
1500000US530110407061,1.4350417270048799
1500000US530110407062,2.178440877331122
1500000US530110407071,0.9583111875964723
1500000US530110407072,1.949679498177845
1500000US530110407073,1.5515853555670014
1500000US530110407091,1.8596806797571765
1500000US530110407092,1.9447306722838698
1500000US530110407093,1.6018600383406727
1500000US530110407111,1.1309499021361749
1500000US530110407112,1.611454737456623
1500000US530110407121,2.079968158232086
1500000US530110407122,2.047792693555925
1500000US530110407123,1.3587150119196754
1500000US530110407124,1.5380404738185136
1500000US530110407131,2.546423871662927
1500000US530110407132,1.8677243356705993
1500000US530110407133,2.7990783471748393
1500000US530110407141,1.5957416217084626
1500000US530110407142,2.5418094386853007
1500000US530110407151,2.4165687880223827
1500000US530110407152,2.305702237786706
1500000US530110408031,1.4840468498562311
1500000US530110408032,2.4479440234960257
1500000US530110408033,1.9863932094813292
1500000US530110408034,2.933753151709871
1500000US530110408061,2.5064723711385493
1500000US530110408062,2.1534774384644813
1500000US530110408063,2.144538949887221
1500000US530110408081,3.706960101458254
1500000US530110408091,0.9312006693622319
1500000US530110408092,0.954900016563628
1500000US530110408093,1.7835221655012883
1500000US530110408094,2.7169990404487687
1500000US530110408101,1.3274680573341575
1500000US530110408102,2.3169288416563765
1500000US530110408111,1.3550273239158512
1500000US530110408112,2.251887794875549
1500000US530110408121,3.4837306267441277
1500000US530110408122,4.136879908932889
1500000US530110408123,2.6499933076073816
1500000US530110409041,1.1781751453141889
1500000US530110409042,1.0172280795806354
1500000US530110409043,1.865975783882643
1500000US530110409044,0.4244232010418576
1500000US530110409051,3.509542249753204
1500000US530110409052,2.9683467288791516
1500000US530110409071,0.8192702998769973
1500000US530110409072,1.3580662766904772
1500000US530110409073,2.4126230920307643
1500000US530110409074,0.6587743488463831
1500000US530110409081,0.8034412903500855
1500000US530110409082,0.6063378900152663
1500000US530110409083,1.6612972336187333
1500000US530110409084,1.307007321252113
1500000US530110409091,2.347534780947772
1500000US530110409092,2.243486686541373
1500000US530110409093,2.3553936706154395
1500000US530110409094,1.6974392722379414
1500000US530110409101,2.3803219414375607
1500000US530110409102,2.9683515424994367
1500000US530110410031,3.5199195152670195
1500000US530110410032,3.1946378632741874
1500000US530110410033,3.5609252865203223
1500000US530110410034,3.004034802054846
1500000US530110410051,1.784599892003061
1500000US530110410052,3.9919602705274695
1500000US530110410071,2.291640832598384
1500000US530110410072,2.0465213559649147
1500000US530110410073,2.625214108031842
1500000US530110410081,2.2556237040120846
1500000US530110410082,1.7500638914327338
1500000US530110410083,2.004941146930624
1500000US530110410091,0.9284426653674679
1500000US530110410092,0.5113130941700866
1500000US530110410093,1.46918928959948
1500000US530110410101,2.143957171485465
1500000US530110410102,2.6812306693325696
1500000US530110410111,2.795055378569786
1500000US530110410112,2.20351281794678
1500000US530110411041,1.8829150558415844
1500000US530110411042,1.6922512763559965
1500000US530110411051,2.8069772627052636
1500000US530110411052,2.2032275780964192
1500000US530110411053,3.6202346090714763
1500000US530110411054,3.2174144217627147
1500000US530110411071,1.859922083750149
1500000US530110411072,1.2390685303521074
1500000US530110411101,2.968916457512848
1500000US530110411102,3.035714814978399
1500000US530110411103,2.16480135440217
1500000US530110411104,2.6711690730184032
1500000US530110411111,2.437173568846654
1500000US530110411112,2.4424792474144725
1500000US530110411121,2.0706089558712026
1500000US530110411122,2.160716705454653
1500000US530110411123,1.5087893039390718
1500000US530110411124,1.3098255336734164
1500000US530110411131,0.8629309527211292
1500000US530110411141,0.45825178515383186
1500000US530110411142,0.35712031904783675
1500000US530110411143,0.7949084708812688
1500000US530110411144,1.1252766605491888
1500000US530110412031,1.474204966576944
1500000US530110412032,1.3547233981737186
1500000US530110412033,1.8504816736111107
1500000US530110412051,2.163421238020739
1500000US530110412052,2.8003018699203364
1500000US530110412053,3.4095704460876317
1500000US530110412061,2.3218875112262802
1500000US530110412062,2.8334093693144053
1500000US530110412063,2.5900671623324683
1500000US530110412071,2.6608334893915124
1500000US530110412072,2.348286613452148
1500000US530110412081,3.0297146149666014
1500000US530110412082,3.273156996322272
1500000US530110412083,2.303493295645319
1500000US530110412084,2.1777919165321484
1500000US530110413091,2.0717313952012524
1500000US530110413092,1.5543357767521977
1500000US530110413093,2.155942061493975
1500000US530110413101,1.5587522792765565
1500000US530110413102,0.9440953254171346
1500000US530110413103,0.8609001394110206
1500000US530110413104,1.2619919595226177
1500000US530110413121,3.055423468814369
1500000US530110413122,2.4765657455378505
1500000US530110413123,2.4469044572394543
1500000US530110413124,2.4536991961446994
1500000US530110413131,1.9217370181186992
1500000US530110413132,1.7025795011915774
1500000US530110413171,1.2869136691076606
1500000US530110413172,1.4974937953669911
1500000US530110413173,1.9919283221633008
1500000US530110413174,2.464223779075746
1500000US530110413191,2.2816292667426263
1500000US530110413192,1.4069155891587184
1500000US530110413193,2.145534358235115
1500000US530110413201,1.1909354320316021
1500000US530110413202,1.9622449586123791
1500000US530110413203,1.5743941577111307
1500000US530110413204,1.873344888433062
1500000US530110413205,2.2130406830261826
1500000US530110413211,2.2360395916506084
1500000US530110413212,1.3716096649900094
1500000US530110413221,1.1194678962464746
1500000US530110413222,0.9574599396455349
1500000US530110413223,1.1824863996869288
1500000US530110413231,1.5624496603901357
1500000US530110413232,1.772630262399498
1500000US530110413233,1.4793784192939345
1500000US530110413234,2.1386238311098307
1500000US530110413235,1.6524452117459254
1500000US530110413251,0.892195141272011
1500000US530110413252,1.8137766778731692
1500000US530110413253,3.0710783809570277
1500000US530110413261,2.3159593544584145
1500000US530110413281,1.0716970895229505
1500000US530110413282,0.6460339738218154
1500000US530110413283,1.9023875306627538
1500000US530110413284,1.660289095971688
1500000US530110413291,1.0045737597065916
1500000US530110413292,1.421603121882437
1500000US530110413293,0.9909789962614035
1500000US530110413301,3.461343797873134
1500000US530110413302,3.2109719945268598
1500000US530110413303,2.618881564566429
1500000US530110413311,2.523870920438003
1500000US530110413312,2.6492249522515823
1500000US530110413321,3.1346687211894593
1500000US530110413322,2.7535306268642357
1500000US530110413331,3.1482475484710464
1500000US530110413332,2.7064856314983654
1500000US530110413341,1.9197155620462243
1500000US530110413342,2.964366164910144
1500000US530110413351,3.5103630965300794
1500000US530110413352,2.9142282956121854
1500000US530110413353,2.8771506366384325
1500000US530110413361,1.837923039583977
1500000US530110413362,1.7926714156325287
1500000US530110413371,0.6385112562025979
1500000US530110413372,0.4252720344394941
1500000US530110414001,0.5663518697893501
1500000US530110414002,1.4680634608469671
1500000US530110414003,2.0544948528860854
1500000US530110415001,1.5630643233482098
1500000US530110415002,1.5110868849420493
1500000US530110415003,0.41236110380750546
1500000US530110416001,2.1462228440167714
1500000US530110416002,2.4338042331816103
1500000US530110417001,1.374417776688847
1500000US530110417002,0.7612401307220347
1500000US530110418001,1.2500074256478562
1500000US530110418002,1.4651008526787328
1500000US530110418003,0.9709382251816424
1500000US530110419001,1.9861467643251984
1500000US530110419002,1.3999624043017214
1500000US530110420001,2.307032493618737
1500000US530110420002,2.237862253573077
1500000US530110421001,1.4130079680207008
1500000US530110421002,1.532244025268356
1500000US530110423001,0.5873387371066344
1500000US530110423002,0.17105304804850968
1500000US530110423003,0.6140182385886229
1500000US530110424001,0.2876195932290599
1500000US530110424002,0.670516929760032
1500000US530110425001,0.9900910964174616
1500000US530110425002,0.6051657012706332
1500000US530110426011,2.4627501098023195
1500000US530110426021,0.9296220604062067
1500000US530110426022,0.3694841743711551
1500000US530110427001,1.1777393723672405
1500000US530110427002,1.4857710456036064
1500000US530110427003,2.008004676369684
1500000US530110428001,2.6723953489987466
1500000US530110428002,1.6161942226149444
1500000US530110429001,3.5772179408571967
1500000US530110430001,3.4466864593148263
1500000US530110430002,4.057504696748828
1500000US530110431001,3.567168235770436
1500000US530110431002,3.963975497818115
1500000US530110431003,4.826903688799033
1500000US530110431004,4.030033737136932
1500000US530139602001,9.529099496024378
1500000US530139602002,0.4214131361322412
1500000US530139602003,1.2950066525513253
1500000US530139602004,0.9269538864204374
1500000US530139602005,11.112560817224477
1500000US530150004001,0.2951692647596184
1500000US530150004002,0.6206380969362728
1500000US530150004003,0.8067574622872979
1500000US530150004004,1.0218737472440553
1500000US530150004005,0.6285991596792293
1500000US530150004006,0.7019660917734489
1500000US530150005011,1.691647448503167
1500000US530150005012,1.804202298182341
1500000US530150005013,1.6881902073071509
1500000US530150005021,2.4543982467459
1500000US530150005022,2.32343737589708
1500000US530150005023,2.3095758673814504
1500000US530150006011,2.3271715345471287
1500000US530150006012,2.0705100071321825
1500000US530150006013,2.3051059944996326
1500000US530150006014,2.4975928438805903
1500000US530150006021,1.7808830869060035
1500000US530150006022,1.6244398818809587
1500000US530150006023,1.59348272817134
1500000US530150007021,3.286098613048181
1500000US530150007022,2.6050584199481297
1500000US530150007031,6.958045933218232
1500000US530150007051,6.399755858147975
1500000US530150007052,4.839431980051139
1500000US530150007061,5.282883419687109
1500000US530150007062,4.294563539772937
1500000US530150008011,1.485169695504344
1500000US530150008012,2.1709422607422355
1500000US530150008021,6.111000819991633
1500000US530150008022,4.300952944543387
1500000US530150008023,4.3298983808284675
1500000US530150008024,2.7604841615002838
1500000US530150009011,5.576687054988418
1500000US530150009012,4.8149368797041525
1500000US530150009013,4.063863114419356
1500000US530150009021,3.755798223438609
1500000US530150009022,3.5643185028980855
1500000US530150010001,0.7583052498148589
1500000US530150010002,0.16799978154905532
1500000US530150011001,0.5814817649914519
1500000US530150011002,0.3727283606672627
1500000US530150011003,0.6606007097482853
1500000US530150011004,0.8489482881525825
1500000US530150011005,1.017975935842609
1500000US530150011006,1.3530904700473185
1500000US530150011007,1.8364375494197283
1500000US530150012001,1.6626193301319774
1500000US530150012002,2.287460197976552
1500000US530150012003,3.5709982829483695
1500000US530150012004,1.7370895501885812
1500000US530150013001,3.1309933597538637
1500000US530150013002,2.2580486171987357
1500000US530150013003,1.2946007470029346
1500000US530150013004,0.8702804806472861
1500000US530150015011,11.625519689303202
1500000US530150015012,7.843565622081306
1500000US530150015013,11.404081789244486
1500000US530150015031,2.164004206430786
1500000US530150015032,4.0232501155995575
1500000US530150015033,5.804280517983633
1500000US530150015041,2.312529904558365
1500000US530150015042,0.6256950424828432
1500000US530150015043,0.8763941304198667
1500000US530150016011,1.211745651993176
1500000US530150016012,2.2578429283715864
1500000US530150016021,6.9393607261541135
1500000US530150016022,4.8985254603310935
1500000US530150017001,6.640900400609763
1500000US530150017002,9.054124357948403
1500000US530150017003,9.121315826591397
1500000US530150017004,13.139372152602592
1500000US530150017005,8.449862601211734
1500000US530150018001,12.287898754971168
1500000US530150018002,18.110985938967065
1500000US530150019001,11.612268947334428
1500000US530150019002,16.965643960061403
1500000US530150019003,11.852018504329099
1500000US530150019004,9.179811250255858
1500000US530150020011,4.677109211098547
1500000US530150020012,3.4513137845095074
1500000US530150020013,2.7929594098040473
1500000US530150020014,3.6002568987520447
1500000US530150020031,0.342453516833438
1500000US530150020032,1.7772248566912021
1500000US530150020033,5.2258300389101136
1500000US530150020034,2.0007850558229854
1500000US530150020041,7.469016987502069
1500000US530150021001,1.0890909901767198
1500000US530150021002,0.6120374390366026
1500000US530150021003,1.2337671383941557
1500000US530150021004,0.7166853882147357
1500000US530159800001,1.929013972113044
1500000US530179501011,7.758448131644249
1500000US530179501012,5.930848706281713
1500000US530179501013,8.814665627230706
1500000US530179501014,4.228270301800534
1500000US530179501021,19.485735527630915
1500000US530179501022,0.9256674057234056
1500000US530179501023,0.4407043881326786
1500000US530179502001,13.047647504260572
1500000US530179502002,0.25137457905048344
1500000US530179503001,2.6814209137486147
1500000US530179503002,1.7442117073860317
1500000US530179503003,3.1036593539026835
1500000US530179503004,3.4334329050695533
1500000US530179503005,1.9909518440072778
1500000US530179504001,2.2623040335101123
1500000US530179504002,0.3882511097044018
1500000US530179504003,1.412084400625576
1500000US530179504004,2.3240749463661294
1500000US530179505001,0.7557731960272339
1500000US530179505002,0.46891267810740517
1500000US530179505003,0.7782720326406193
1500000US530179506001,1.339776629083156
1500000US530179506002,1.3295977148051554
1500000US530179506003,0.873226812179082
1500000US530179506004,1.2033856537940368
1500000US530179507001,0.5904412570337282
1500000US530179507002,0.9702378261652592
1500000US530179507003,0.15051825445136244
1500000US530179508001,1.234840301510969
1500000US530179508002,0.6953082051356947
1500000US530179508003,1.4979932708875014
1500000US530199400001,5.227883925645905
1500000US530199400002,3.5437529016996017
1500000US530199701001,26.51227069122769
1500000US530199701002,5.6019743952636665
1500000US530199701003,5.748918556751923
1500000US530199702001,8.483688334520718
1500000US530199702002,8.273742829033367
1500000US530199702003,0.758671133314464
1500000US530210201011,0.7071517461883264
1500000US530210201012,2.899157883859773
1500000US530210201021,1.924512831323931
1500000US530210201022,1.469538513862379
1500000US530210201023,2.0800427560243646
1500000US530210201031,2.5480216579569968
1500000US530210201032,1.3573371032098498
1500000US530210202011,0.501946621802069
1500000US530210202012,0.9371036072224098
1500000US530210202021,0.30169148364573367
1500000US530210202022,0.49202145047026197
1500000US530210203001,1.5151417249387766
1500000US530210203002,1.7603025911750156
1500000US530210203003,0.9624586213237439
1500000US530210203004,1.166321502561553
1500000US530210204011,2.373962008528386
1500000US530210204021,2.1697095830471027
1500000US530210204022,2.4555497479269985
1500000US530210204031,1.419002784378236
1500000US530210204032,1.4912564834181163
1500000US530210204041,2.301935289592219
1500000US530210204042,1.9099624548536962
1500000US530210205011,2.5709454789735564
1500000US530210205012,2.788412276077055
1500000US530210205013,1.8181856764259678
1500000US530210205014,3.09558234735356
1500000US530210205031,3.546485587216538
1500000US530210205032,3.3270693254861397
1500000US530210205033,2.865157637438449
1500000US530210205041,3.403666892437962
1500000US530210205042,2.6734383590602033
1500000US530210205043,1.1633559807685336
1500000US530210205044,3.524036245612577
1500000US530210206031,2.2065844687286074
1500000US530210206032,3.142117746266124
1500000US530210206051,2.2164418040330824
1500000US530210206052,0.6514460492991135
1500000US530210206053,1.0357396990089984
1500000US530210206061,1.772462993126452
1500000US530210206062,2.8901243594510992
1500000US530210206063,2.7965333996421977
1500000US530210206064,1.4892327745650487
