,GEO_ID,pct_white,pct_black,pct_native,pct_asian,pct_pac_isl,pct_other_race,pct_two_more_races,med_income,pct_below_pov,pct_at_above_pov,pct_less_hs,pct_some_hs,pct_hs_grad,pct_some_col,pct_assoc_deg,pct_bach_deg,pct_grad_deg,pct_unempl,pct_empl,pct_trump,pct_clinton,pct_3rd_p
3022,1500000US530530714032,79.52421410365335,3.9082412914188613,6.542056074766355,3.3135089209855564,4.927782497875956,1.0195412064570943,0.7646559048428208,49250.0,15.060908084163898,84.9390919158361,0.9966777408637874,7.641196013289036,32.00442967884828,34.10852713178294,11.960132890365449,10.409745293466223,2.8792912513842746,30.962800875273523,69.03719912472647,50.114787521096105,42.3061677344582,7.579044744445696
3023,1500000US530530714033,60.32064128256513,12.625250501002004,1.002004008016032,3.2732130928523713,8.750835003340013,0.0,14.02805611222445,70688.0,9.877622377622378,90.12237762237763,0.6993006993006993,11.713286713286713,54.98251748251748,20.716783216783217,4.6328671328671325,4.895104895104895,2.36013986013986,41.606425702811244,58.393574297188756,50.283966636853805,41.706319909213704,8.009713453932491
3024,1500000US530530714061,54.78459778879146,17.689668318719026,2.5543271063667556,9.874189858940145,0.0,0.0,15.097216927182615,91684.0,5.188448360254528,94.81155163974547,1.5663240332843857,3.671071953010279,33.627019089574155,17.76798825256975,30.151737640724424,11.257953989231522,1.9579050416054822,23.542210617928635,76.45778938207137,45.946712425269496,46.3189323912275,7.7343551835030055
3025,1500000US530530714062,87.6763875823142,4.51552210724365,0.0,0.0,0.5174035747883349,0.940733772342427,6.349952963311383,81887.0,12.61437908496732,87.38562091503267,2.156862745098039,7.450980392156863,20.065359477124183,20.392156862745097,30.326797385620914,16.013071895424837,3.5947712418300655,43.32688588007737,56.67311411992263,51.363233535354105,39.0471087561858,9.589657708460095
3026,1500000US530530714063,82.30842005676443,0.0,0.0,14.096499526963104,0.0,0.0,3.595080416272469,107853.0,7.890743550834598,92.1092564491654,3.6418816388467374,7.132018209408194,39.45371775417299,13.353566009104703,16.69195751138088,10.925644916540213,8.801213960546283,18.413597733711047,81.58640226628896,50.260015103710195,41.0554975274191,8.684487368870705
3027,1500000US530530714064,74.12818096135722,7.964184731385485,1.1310084825636193,9.99057492931197,0.0,0.7540056550424128,6.032045240339302,86111.0,5.744949494949495,94.2550505050505,0.0,9.090909090909092,34.785353535353536,31.31313131313131,10.1010101010101,10.037878787878787,4.671717171717172,23.10899344848124,76.89100655151876,41.8926136964906,50.9640295733148,7.143356730194604
3028,1500000US530530714071,96.3162623539982,0.0,0.0,0.0,0.0,0.0,3.6837376460017968,119632.0,11.223203026481714,88.77679697351829,1.5132408575031526,3.7831021437578816,41.235813366960905,29.255989911727617,6.557377049180328,14.880201765447667,2.7742749054224465,23.76847290640394,76.23152709359606,56.33621770984,35.2611405886048,8.402641701555197
3029,1500000US530530714072,54.685099846390166,11.981566820276498,0.0,11.930363543266768,2.8161802355350742,0.0,18.58678955453149,62943.0,14.265734265734265,85.73426573426573,0.06993006993006994,7.062937062937063,33.42657342657343,28.46153846153846,18.111888111888113,7.4125874125874125,5.454545454545454,27.874774232390127,72.12522576760988,50.227277365299805,40.885086215524105,8.88763641917609
3030,1500000US530530714073,84.44444444444444,2.4390243902439024,0.0,1.3550135501355014,0.0,1.3008130081300813,10.46070460704607,69470.0,14.358538657604079,85.64146134239593,4.672897196261682,5.097706032285472,43.41546304163126,33.050127442650805,3.9932030586236196,6.881903143585387,2.888700084961767,27.317473338802298,72.6825266611977,49.7692677623148,42.4354681340275,7.795264103657701
3031,1500000US530530714074,77.09059233449477,19.033101045296167,0.0,2.264808362369338,0.0,0.0,1.6114982578397212,106269.0,0.0,100.0,0.0,3.9138943248532287,31.506849315068493,34.70319634703196,13.829093281148076,9.784735812133073,6.262230919765166,21.151515151515152,78.84848484848484,45.7376807622489,43.895059692469005,10.367259545282096
3032,1500000US530530714081,48.19544697390339,7.8289838978345365,0.9994447529150472,7.051637978900611,11.604664075513604,3.5535813436979455,20.76624097723487,85224.0,6.556141672946496,93.4438583270535,1.1303692539562924,8.81688018085908,33.3835719668425,29.163526752072343,15.749811605124341,9.87189148455162,1.8839487565938207,39.371155160628845,60.628844839371155,39.8889624635663,51.144486078921005,8.966551457512693
3033,1500000US530530714082,77.94741306191688,1.3570822731128074,2.1204410517387617,0.5089058524173028,7.379134860050891,3.7319762510602206,6.955046649703139,55906.0,14.521452145214521,85.47854785478548,3.08030803080308,2.6402640264026402,43.23432343234323,31.79317931793179,6.16061606160616,9.900990099009901,3.1903190319031904,37.80487804878049,62.19512195121951,47.5456917177548,43.9573161223583,8.4969921598869
3034,1500000US530530714083,48.28850855745721,20.904645476772615,0.0,2.567237163814181,20.660146699266505,3.545232273838631,4.034229828850855,61893.0,8.116883116883116,91.88311688311688,1.6233766233766234,14.935064935064934,43.506493506493506,17.857142857142858,13.96103896103896,3.7337662337662336,4.383116883116883,35.54572271386431,64.45427728613569,38.5417126531699,54.4269740121812,7.0313133346489
3035,1500000US530530714091,50.990990990990994,24.504504504504503,0.0,2.972972972972973,7.927927927927928,0.0,13.603603603603604,43603.0,18.982630272952854,81.01736972704714,2.109181141439206,15.75682382133995,30.893300248138956,35.98014888337469,9.429280397022332,4.3424317617866,1.488833746898263,37.956204379562045,62.043795620437955,39.5922738676446,53.2323153066065,7.175410825748898
3036,1500000US530530714092,73.57859531772576,9.531772575250836,0.0,0.7525083612040134,4.59866220735786,9.19732441471572,2.3411371237458196,56125.0,8.921933085501859,91.07806691449814,7.063197026022305,11.648079306071871,42.50309789343247,24.53531598513011,5.328376703841388,6.44361833952912,2.4783147459727384,43.27354260089686,56.72645739910314,40.2100980136395,50.364848818594,9.4250531677665
3037,1500000US530530714093,69.8961937716263,11.418685121107266,1.2975778546712802,6.141868512110727,0.0,5.536332179930795,5.709342560553633,69632.0,9.820485744456178,90.17951425554382,1.3727560718057021,11.826821541710665,31.045406546990495,35.691657866948255,9.714889123548046,5.913410770855332,4.435058078141499,32.89606458123108,67.10393541876891,43.3686505562626,48.5344517138377,8.096897729899702
3038,1500000US530530714094,93.99092970521542,0.0,0.0,1.0204081632653061,0.0,0.0,4.988662131519274,49688.0,15.0,85.0,0.0,12.5,32.5,30.75,11.25,13.0,0.0,32.71028037383178,67.28971962616822,44.1404015339219,47.2660748103902,8.593523655687896
3039,1500000US530530714101,77.00471698113208,10.731132075471699,0.0,1.5330188679245282,0.0,2.7122641509433962,8.018867924528301,46955.0,23.17784256559767,76.82215743440233,0.0,19.096209912536445,24.198250728862973,33.819241982507286,17.05539358600583,5.830903790087463,0.0,34.76394849785408,65.23605150214593,42.2592544552443,48.2125118351188,9.5282337096369
3040,1500000US530530714102,75.26964560862866,4.545454545454546,0.0,2.3882896764252695,2.0030816640986133,2.0801232665639446,13.713405238828967,42083.0,19.204655674102813,80.79534432589719,1.7458777885548011,5.916585838991271,36.37245392822503,30.940834141610086,22.114451988360816,2.909796314258002,0.0,48.40474020054695,51.59525979945305,42.4451372036744,48.434576101167195,9.120286695158406
3041,1500000US530530714103,60.466956865848836,13.138108428967154,0.0,4.669568658488326,17.649386624455875,0.0,4.0759794222398105,92188.0,5.230769230769231,94.76923076923077,2.9743589743589745,10.35897435897436,35.743589743589745,27.23076923076923,11.487179487179487,6.3076923076923075,5.897435897435898,36.8296155671571,63.1703844328429,43.2678115970379,49.0214874459968,7.710700956965304
3042,1500000US530530714104,43.01047789419882,25.300281114234604,0.0,15.895732174801942,6.184513161257347,0.4088934321492461,9.200102223358037,84762.0,11.844908393694077,88.15509160630592,1.4486578610992757,6.305922454196847,29.995739241585003,25.223689816787388,15.125692373242437,14.614401363442692,7.285896889646357,37.31228340392761,62.68771659607239,39.6495416206427,51.4639507628498,8.886507616507501
3043,1500000US530530714111,53.49748181309457,16.144376049244546,0.36373810856183547,11.219921656407386,8.058198097369894,2.490207050923335,8.226077224398432,78438.0,9.398331137461572,90.60166886253843,5.357927097057532,3.3377250768555116,27.448397013614404,34.387351778656125,13.570487483530961,11.901624945103206,3.996486605182257,25.416666666666668,74.58333333333333,43.48217105395,47.445710171449,9.072118774601002
3044,1500000US530530714112,47.88507581803671,2.075019952114924,0.0,0.8778930566640064,34.71667996807662,8.699122106943337,5.746209098164406,80365.0,4.062126642771804,95.9378733572282,0.5973715651135006,6.212664277180406,66.78614097968936,21.744324970131423,4.659498207885305,0.0,0.0,38.90518084066471,61.09481915933529,47.2405203687634,43.167536886610904,9.591942744625698
